GEO,year,variable,value
Ontario,1979,employment,4566819.314267984
Ontario,1980,employment,4635850.28048776
Ontario,1981,employment,4762556.010631205
Ontario,1982,employment,4651747.895045113
Ontario,1983,employment,4694572.165851682
Ontario,1984,employment,4865215.451132645
Ontario,1985,employment,5038859.983808926
Ontario,1986,employment,5212030.072232183
Ontario,1987,employment,5406410.82380437
Ontario,1988,employment,5629505.08072762
Ontario,1989,employment,5813784.522559926
Ontario,1990,employment,5819526.334644743
Ontario,1991,employment,5597487.015312302
Ontario,1992,employment,5491037.084117101
Ontario,1993,employment,5487646.027020849
Ontario,1994,employment,5567765.010479913
Ontario,1995,employment,5656612.907410246
Ontario,1996,employment,5718131.703243894
Ontario,1997,employment,5860611.797786386
Ontario,1998,employment,6041753.886237338
Ontario,1999,employment,6241139.453728756
Ontario,2000,employment,6433825.641626302
Ontario,2001,employment,6548237.871498081
Ontario,2002,employment,6657274.468024815
Ontario,2003,employment,6835263.9439569255
Ontario,2004,employment,6930329.486293145
Ontario,2005,employment,6983993.2068222
Ontario,2006,employment,7055447.278176589
Ontario,2007,employment,7122350.197128538
Ontario,2008,employment,7178581.798345732
Ontario,2009,employment,7002833.493036334
Ontario,2010,employment,7111135.760739097
Ontario,2011,employment,7229499.056202248
Ontario,2012,employment,7280702.429034405
Ontario,2013,employment,7391084.527491677
Ontario,2014,employment,7423299.683490578
Ontario,2015,employment,7473202.478794884
Ontario,2016,employment,7550448.928974268
Ontario,2017,employment,7719541.772324614
Ontario,2018,employment,7852875.028784852
Ontario,2019,employment,8043486.9857760975
Ontario,2020,employment,7610164.729814989
Ontario,2021,employment,7978602.724253774
Ontario,2022,employment,8408889.52826335
Ontario,2023,employment,8756532.362506138
Prince Edward Island,1976,employment,49781.44587525152
Prince Edward Island,1977,employment,50207.52364532021
Prince Edward Island,1978,employment,51563.3604002309
Prince Edward Island,1979,employment,53219.63008283133
Prince Edward Island,1980,employment,54629.82246544847
Prince Edward Island,1981,employment,53625.289003499725
Prince Edward Island,1982,employment,52818.33205198609
Prince Edward Island,1983,employment,55125.13946373942
Prince Edward Island,1984,employment,56047.34260161163
Prince Edward Island,1985,employment,57366.924490331614
Prince Edward Island,1986,employment,59175.10115481462
Prince Edward Island,1987,employment,60419.06832136989
Prince Edward Island,1988,employment,61693.0712627869
Prince Edward Island,1989,employment,62252.88561421494
Prince Edward Island,1990,employment,62124.005266734624
Prince Edward Island,1991,employment,60213.05183932347
Prince Edward Island,1992,employment,60107.40728338216
Prince Edward Island,1993,employment,61093.63203570544
Prince Edward Island,1994,employment,62241.85612861106
Prince Edward Island,1995,employment,63739.09680284192
Prince Edward Island,1996,employment,65730.48982523342
Prince Edward Island,1997,employment,65269.33370323399
Prince Edward Island,1998,employment,66169.44966442953
Prince Edward Island,1999,employment,66972.41238729909
Prince Edward Island,2000,employment,69480.26014803273
Prince Edward Island,2001,employment,70399.50661201763
Prince Edward Island,2002,employment,71197.71726624222
Prince Edward Island,2003,employment,72351.77152645604
Prince Edward Island,2004,employment,72956.33647680121
Prince Edward Island,2005,employment,73993.1367003367
Prince Edward Island,2006,employment,73975.78360875392
Prince Edward Island,2007,employment,73959.44402431791
Prince Edward Island,2008,employment,74546.89986030439
Prince Edward Island,2009,employment,74211.5016020973
Prince Edward Island,2010,employment,75777.59101637937
Prince Edward Island,2011,employment,77992.848143982
Prince Edward Island,2012,employment,78911.90396980711
Prince Edward Island,2013,employment,79791.60389246709
Prince Edward Island,2014,employment,79107.66449989517
Prince Edward Island,2015,employment,79033.05785584832
Prince Edward Island,2016,employment,78717.5313014827
Prince Edward Island,2017,employment,81219.19666845782
Prince Edward Island,2018,employment,82873.89898857218
Prince Edward Island,2019,employment,85435.23439099283
Prince Edward Island,2020,employment,83088.9786055877
Prince Edward Island,2021,employment,86973.95546458254
Prince Edward Island,2022,employment,91355.71047117285
Prince Edward Island,2023,employment,93313.40212014134
Quebec,1976,employment,2854245.4819182195
Quebec,1977,employment,2856802.2557645887
Quebec,1978,employment,2890457.185072136
Quebec,1979,employment,2986698.6489228453
Quebec,1980,employment,3052583.889203377
Quebec,1981,employment,3090405.013564969
Quebec,1982,employment,2929145.7711136565
Quebec,1983,employment,2977754.0237433645
Quebec,1984,employment,3065895.4689179137
Quebec,1985,employment,3163808.8951339093
Quebec,1986,employment,3259253.727951442
Quebec,1987,employment,3366474.153906248
Quebec,1988,employment,3432478.7808300643
Quebec,1989,employment,3490592.7446847963
Quebec,1990,employment,3492558.842332237
Quebec,1991,employment,3421348.161965512
Quebec,1992,employment,3356981.8218715885
Quebec,1993,employment,3346449.6523157167
Quebec,1994,employment,3414161.5523517444
Quebec,1995,employment,3458102.328218578
Quebec,1996,employment,3454217.597405332
Quebec,1997,employment,3506924.182969735
Quebec,1998,employment,3602275.2768678125
Quebec,1999,employment,3683639.127337977
Quebec,2000,employment,3762201.67079636
Quebec,2001,employment,3802514.9863878335
Quebec,2002,employment,3920972.886264314
Quebec,2003,employment,3979704.9713697783
Quebec,2004,employment,4025911.352897594
Quebec,2005,employment,4048573.2486944967
Quebec,2006,employment,4069954.711176658
Quebec,2007,employment,4154152.546192454
Quebec,2008,employment,4195044.678972128
Quebec,2009,employment,4169016.7217756594
Quebec,2010,employment,4246912.927347026
Quebec,2011,employment,4299135.258351967
Quebec,2012,employment,4344561.087996174
Quebec,2013,employment,4388226.034850122
Quebec,2014,employment,4372482.28941422
Quebec,2015,employment,4401655.630917151
Quebec,2016,employment,4434779.441444142
Quebec,2017,employment,4544276.044098217
Quebec,2018,employment,4621908.6816475885
Quebec,2019,employment,4698349.85825212
Quebec,2020,employment,4444672.315589497
Quebec,2021,employment,4622951.011470128
Quebec,2022,employment,4784218.524099479
Quebec,2023,employment,4969487.478492608
Saskatchewan,1976,employment,442770.3132725842
Saskatchewan,1977,employment,456467.2252872136
Saskatchewan,1978,employment,464850.2092070172
Saskatchewan,1979,employment,479175.040343006
Saskatchewan,1980,employment,486505.131959646
Saskatchewan,1981,employment,494806.2012739752
Saskatchewan,1982,employment,493241.7013208401
Saskatchewan,1983,employment,501058.00331417215
Saskatchewan,1984,employment,508764.7328865109
Saskatchewan,1985,employment,521595.54602636455
Saskatchewan,1986,employment,533135.576645902
Saskatchewan,1987,employment,532440.5931940536
Saskatchewan,1988,employment,534307.9618560142
Saskatchewan,1989,employment,527441.6350076377
Saskatchewan,1990,employment,525101.6429123037
Saskatchewan,1991,employment,524000.890636926
Saskatchewan,1992,employment,518027.90594070667
Saskatchewan,1993,employment,518086.5045055256
Saskatchewan,1994,employment,524788.0962469119
Saskatchewan,1995,employment,529350.3036008473
Saskatchewan,1996,employment,528344.7051755387
Saskatchewan,1997,employment,539526.7073227924
Saskatchewan,1998,employment,544526.2036506999
Saskatchewan,1999,employment,545089.9034843594
Saskatchewan,2000,employment,547593.386031094
Saskatchewan,2001,employment,532717.9288073519
Saskatchewan,2002,employment,541393.6305852737
Saskatchewan,2003,employment,550163.5189078928
Saskatchewan,2004,employment,554874.05823618
Saskatchewan,2005,employment,556169.6536181498
Saskatchewan,2006,employment,566581.1371960706
Saskatchewan,2007,employment,582697.1910970631
Saskatchewan,2008,employment,594620.3155544047
Saskatchewan,2009,employment,604509.5036703564
Saskatchewan,2010,employment,612781.0128848274
Saskatchewan,2011,employment,618429.756851001
Saskatchewan,2012,employment,629783.5879567461
Saskatchewan,2013,employment,645483.9523083819
Saskatchewan,2014,employment,649713.9765572672
Saskatchewan,2015,employment,650614.1818430943
Saskatchewan,2016,employment,646614.6579544133
Saskatchewan,2017,employment,647908.8477973188
Saskatchewan,2018,employment,651623.9566011009
Saskatchewan,2019,employment,661929.347301719
Saskatchewan,2020,employment,627408.5775135602
Saskatchewan,2021,employment,643395.6629882903
Saskatchewan,2022,employment,665279.7040712421
Saskatchewan,2023,employment,683654.625
Alberta,1976,unemployment,40092.77632085418
Alberta,1977,unemployment,48679.20939040933
Alberta,1978,unemployment,54442.68979753867
Alberta,1979,unemployment,48453.74112881826
Alberta,1980,unemployment,50208.78024042059
Alberta,1981,unemployment,53882.997410391705
Alberta,1982,unemployment,110854.49875180596
Alberta,1983,unemployment,158414.10190264505
Alberta,1984,unemployment,165390.6778541411
Alberta,1985,unemployment,143397.3146113942
Alberta,1986,unemployment,148952.91623626582
Alberta,1987,unemployment,141721.19827277484
Alberta,1988,unemployment,120595.6132869333
Alberta,1989,unemployment,109716.16386734124
Alberta,1990,unemployment,108080.16464777885
Alberta,1991,unemployment,131194.90953733356
Alberta,1992,unemployment,152052.37207995853
Alberta,1993,unemployment,155159.80646541048
Alberta,1994,unemployment,144478.280099194
Alberta,1995,unemployment,131468.95652421511
Alberta,1996,unemployment,117592.0269617336
Alberta,1997,unemployment,102269.59408760276
Alberta,1998,unemployment,100764.85808884504
Alberta,1999,unemployment,104363.9707786928
Alberta,2000,unemployment,92806.26895595068
Alberta,2001,unemployment,90289.20608401528
Alberta,2002,unemployment,105781.84717729034
Alberta,2003,unemployment,103784.72110257768
Alberta,2004,unemployment,94791.68906567695
Alberta,2005,unemployment,82700.80469623674
Alberta,2006,unemployment,77782.88111192755
Alberta,2007,unemployment,84298.49961310289
Alberta,2008,unemployment,90913.35247832656
Alberta,2009,unemployment,162315.25918287042
Alberta,2010,unemployment,155491.25567224523
Alberta,2011,unemployment,134825.10970681062
Alberta,2012,unemployment,118707.41188938433
Alberta,2013,unemployment,118504.50959316124
Alberta,2014,unemployment,125369.1461278662
Alberta,2015,unemployment,161888.8970997546
Alberta,2016,unemployment,217677.61133489307
Alberta,2017,unemployment,214067.0670553354
Alberta,2018,unemployment,178196.68037154488
Alberta,2019,unemployment,188306.03451653183
Alberta,2020,unemployment,304325.3595002346
Alberta,2021,unemployment,229263.29295789264
Alberta,2022,unemployment,159397.71919168625
Alberta,2023,unemployment,175140.36730643784
British Columbia,1976,unemployment,110348.80733137824
British Columbia,1977,unemployment,112150.83522554811
British Columbia,1978,unemployment,115660.50519946452
British Columbia,1979,unemployment,111118.26979082749
British Columbia,1980,unemployment,101650.91790392662
British Columbia,1981,unemployment,108014.80743134064
British Columbia,1982,unemployment,194153.4080620214
British Columbia,1983,unemployment,223472.11429092183
British Columbia,1984,unemployment,244739.22137823747
British Columbia,1985,unemployment,237395.0505403033
British Columbia,1986,unemployment,217229.54280748605
British Columbia,1987,unemployment,210473.4134714736
British Columbia,1988,unemployment,183293.39150475396
British Columbia,1989,unemployment,167324.79580165498
British Columbia,1990,unemployment,160889.45984366917
British Columbia,1991,unemployment,194139.81931893804
British Columbia,1992,unemployment,205165.7920559012
British Columbia,1993,unemployment,200040.2999031472
British Columbia,1994,unemployment,194845.96117051048
British Columbia,1995,unemployment,184199.0096591972
British Columbia,1996,unemployment,192475.2258920851
British Columbia,1997,unemployment,191628.96375232065
British Columbia,1998,unemployment,199665.21597688916
British Columbia,1999,unemployment,188245.7507951639
British Columbia,2000,unemployment,165419.9850418147
British Columbia,2001,unemployment,178857.27073453777
British Columbia,2002,unemployment,202417.53456400137
British Columbia,2003,unemployment,192927.8932050065
British Columbia,2004,unemployment,171329.3069797061
British Columbia,2005,unemployment,142150.97750055234
British Columbia,2006,unemployment,121226.68727562371
British Columbia,2007,unemployment,110753.68579819013
British Columbia,2008,unemployment,124433.90390531444
British Columbia,2009,unemployment,204090.16874402543
British Columbia,2010,unemployment,204003.16148320996
British Columbia,2011,unemployment,200650.5975728449
British Columbia,2012,unemployment,185818.48218469488
British Columbia,2013,unemployment,181564.40665485465
British Columbia,2014,unemployment,171435.48894965614
British Columbia,2015,unemployment,170227.3064881665
British Columbia,2016,unemployment,173165.306569932
British Columbia,2017,unemployment,155068.6590088612
British Columbia,2018,unemployment,139125.79324011927
British Columbia,2019,unemployment,148706.20730815802
British Columbia,2020,unemployment,275331.5549965113
British Columbia,2021,unemployment,202840.59428247437
British Columbia,2022,unemployment,145426.5883402904
British Columbia,2023,unemployment,143071.5676063925
Manitoba,1976,unemployment,24559.175120049684
Manitoba,1977,unemployment,30160.18173302113
Manitoba,1978,unemployment,35600.856426623126
Manitoba,1979,unemployment,30093.5736810254
Manitoba,1980,unemployment,30710.81864308339
Manitoba,1981,unemployment,34120.65687565997
Manitoba,1982,unemployment,49481.12404093441
Manitoba,1983,unemployment,56049.63983455295
Manitoba,1984,unemployment,51078.89865820317
Manitoba,1985,unemployment,50257.352765212985
Manitoba,1986,unemployment,47092.46934216051
Manitoba,1987,unemployment,46769.46768970717
Manitoba,1988,unemployment,48431.68321954294
Manitoba,1989,unemployment,47003.3345660124
Manitoba,1990,unemployment,46811.41526888901
Manitoba,1991,unemployment,54780.60400487512
Manitoba,1992,unemployment,58743.57471865477
Manitoba,1993,unemployment,59600.624715450445
Manitoba,1994,unemployment,55918.07320096783
Manitoba,1995,unemployment,46487.95638182339
Manitoba,1996,unemployment,46689.02093191676
Manitoba,1997,unemployment,42073.1132248973
Manitoba,1998,unemployment,36385.77801218481
Manitoba,1999,unemployment,37215.357001450575
Manitoba,2000,unemployment,33117.15784861639
Manitoba,2001,unemployment,34308.62068965524
Manitoba,2002,unemployment,34999.76953450105
Manitoba,2003,unemployment,34237.792983701496
Manitoba,2004,unemployment,36953.90885196745
Manitoba,2005,unemployment,33114.88953110725
Manitoba,2006,unemployment,31980.805289808963
Manitoba,2007,unemployment,33140.08180630096
Manitoba,2008,unemployment,30657.26412494256
Manitoba,2009,unemployment,39370.2900602438
Manitoba,2010,unemployment,40153.845345925
Manitoba,2011,unemployment,40599.55489319429
Manitoba,2012,unemployment,40803.07157492863
Manitoba,2013,unemployment,41389.97956196803
Manitoba,2014,unemployment,41595.85703025939
Manitoba,2015,unemployment,44194.0121263515
Manitoba,2016,unemployment,47608.28768232713
Manitoba,2017,unemployment,42314.92923059237
Manitoba,2018,unemployment,47702.9479744414
Manitoba,2019,unemployment,43010.56472869159
Manitoba,2020,unemployment,64854.06930559194
Manitoba,2021,unemployment,52321.69121166498
Manitoba,2022,unemployment,37536.89740315696
Manitoba,2023,unemployment,35330.315102953406
New Brunswick,1976,unemployment,32934.316450223945
New Brunswick,1977,unemployment,40538.778019253936
New Brunswick,1978,unemployment,39162.42005415523
New Brunswick,1979,unemployment,34775.89815332962
New Brunswick,1980,unemployment,36215.0759335358
New Brunswick,1981,unemployment,38480.79113546622
New Brunswick,1982,unemployment,46432.99610590655
New Brunswick,1983,unemployment,49928.85901768169
New Brunswick,1984,unemployment,49445.80419884019
New Brunswick,1985,unemployment,52985.19371968808
New Brunswick,1986,unemployment,50781.79804163436
New Brunswick,1987,unemployment,47702.30004378877
New Brunswick,1988,unemployment,43462.09697695306
New Brunswick,1989,unemployment,45362.06037624058
New Brunswick,1990,unemployment,46161.10709735996
New Brunswick,1991,unemployment,48182.88702111023
New Brunswick,1992,unemployment,49245.82649261772
New Brunswick,1993,unemployment,48382.6931577441
New Brunswick,1994,unemployment,47840.08663493334
New Brunswick,1995,unemployment,44196.68563643332
New Brunswick,1996,unemployment,45141.00971929882
New Brunswick,1997,unemployment,49397.34892354421
New Brunswick,1998,unemployment,48327.986553631046
New Brunswick,1999,unemployment,40502.7035949084
New Brunswick,2000,unemployment,40913.38437534827
New Brunswick,2001,unemployment,45903.21265805195
New Brunswick,2002,unemployment,42755.47340558219
New Brunswick,2003,unemployment,42505.21962268315
New Brunswick,2004,unemployment,41392.26419277106
